Postal code,Value test,City,Geo Location
41730.0,1,Sevilla,"{""latitude"":36.98081488636658,""longitude"":-5.938056918045618}"
41740.0,15,Sevilla,"{""latitude"":36.9280561,""longitude"":-6.0857668}"
41800.0,0,Sevilla,"{""latitude"":37.4504037,""longitude"":-6.2264847}"
41807.0,1,Sevilla,"{""latitude"":37.3822336,""longitude"":-6.1304441}"
41808.0,4,Sevilla,"{""latitude"":37.395449,""longitude"":-6.1409638}"
41840.0,-1,Sevilla,"{""latitude"":37.29911243186258,""longitude"":-6.300229554565535}"
41860.0,0,Gerena,"37.5269667,-6.156107"
41880.0,2,Sevilla,"{""latitude"":37.7253671,""longitude"":-6.1767577}"
41900.0,0,Sevilla,"{""latitude"":37.403354,""longitude"":-6.035019}"
41907.0,0,Sevilla,"{""latitude"":""37.4120553"",""longitude"":""-6.0693886""}"
41909.0,5,Sevilla,"{""latitude"":37.4206902,""longitude"":-6.1204181}"
41910.0,0,Sevilla,"{""latitude"":37.380858333333336,""longitude"":-6.039575}"
41920.0,-2,Sevilla,"{""latitude"":37.3583639,""longitude"":-6.0233558}"
41927.0,4,Sevilla,"{""latitude"":37.3369988539422,""longitude"":-6.0376270602718165}"
41928.0,0,Sevilla,"{""latitude"":37.31377504799279,""longitude"":-6.064100282233563}"
41940.0,14,Sevilla,"{""latitude"":37.3767575,""longitude"":-6.0511902}"
41950.0,-1,Sevilla,"{""latitude"":37.39141988746846,""longitude"":-6.061281849711096}"
41980.0,0,Sevilla,"{""latitude"":37.5086644,""longitude"":-6.0228209}"
42001.0,0,Soria,"{""latitude"":41.7702722,""longitude"":-2.4769382}"
42004.0,0,Soria,"{""latitude"":41.7658152,""longitude"":-2.479403}"
42005.0,0,Soria,"{""latitude"":41.7704704,""longitude"":-2.4769555}"
42134.0,1,Soria,"{""latitude"":41.7507173,""longitude"":-2.3729756}"
42190.0,0,Soria,"{""latitude"":41.7761355,""longitude"":-2.5009188}"
42200.0,0,Soria,"{""latitude"":41.5041644,""longitude"":-2.5369715}"
42211.0,0,Soria,"{""latitude"":41.50459214882231,""longitude"":-2.5663371502187435}"
42216.0,0,Soria,"{""latitude"":41.3502245,""longitude"":-2.4734129}"
43002.0,3,Tarragona,"{""latitude"":41.12183187086747,""longitude"":1.251473981857827}"
43007.0,1,Tarragona,"{""latitude"":41.1365618,""longitude"":1.2516828}"
43008.0,0,Tarragona,"{""latitude"":41.1421764,""longitude"":1.3485821}"
43120.0,2,Tarragona,"{""latitude"":41.1535297,""longitude"":1.210565}"
43203.0,-1,Tarragona,"{""latitude"":41.161425392205345,""longitude"":1.1134960285127482}"
43205.0,1,Tarragona,"{""latitude"":41.1452851,""longitude"":1.0994845}"
43470.0,1,Tarragona,"{""latitude"":41.2109852,""longitude"":1.1395654}"
43480.0,2,Tarragona,"{""latitude"":41.11191596593187,""longitude"":1.141554847631607}"
43481.0,1,Tarragona,"{""latitude"":41.07509134625491,""longitude"":1.1767845807686579}"
43500.0,0,Tarragona,"{""latitude"":""40.7836696"",""longitude"":""0.5234775""}"
43530.0,2,Tarragona,"{""latitude"":40.5417487,""longitude"":0.4748937}"
43540.0,17,Tarragona,"{""latitude"":40.6222302,""longitude"":0.5936759}"
43580.0,3,deltebre,"{""latitude"":""40.7186483"",""longitude"":""0.7360365""}"
43700.0,1,Tarragona,"{""latitude"":41.2210242,""longitude"":1.539404}"
43730.0,0,Tarragona,"{""latitude"":41.1432935,""longitude"":0.8184163}"
43800.0,1,Tarragona,"{""latitude"":41.3094342,""longitude"":1.2679462}"
43812.0,4,Tarragona,"{""latitude"":41.2827725,""longitude"":1.3997854}"
43820.0,0,Tarragona,"{""latitude"":41.202553,""longitude"":1.5676616}"
43830.0,3,Tarragona,"{""latitude"":41.14401450033555,""longitude"":1.4008921086959925}"
43839.0,5,Tarragona,"{""latitude"":41.1674607,""longitude"":1.4402009}"
43840.0,1,Tarragona,"{""latitude"":41.0799584,""longitude"":1.1292299}"
43850.0,0,Tarragona,"{""latitude"":41.068393711274084,""longitude"":1.061554266257516}"
43881.0,4,Tarragona,"{""latitude"":41.195231091331244,""longitude"":1.6179431655229928}"
43882.0,0,Tarragona,"{""latitude"":41.1941415,""longitude"":1.5999657}"
43890.0,27,Tarragona,"{""latitude"":40.9950331,""longitude"":0.9208237}"
43893.0,-2,Tarragona,"{""latitude"":41.1406074,""longitude"":1.3733973}"
43895.0,0,Tarragona,"{""latitude"":""40.81288325458727"",""longitude"":""0.7131677925642619""}"
43896.0,-1,Tarragona,"{""latitude"":40.748271340025326,""longitude"":0.6229016452318069}"
44001.0,0,Teruel,"{""latitude"":40.3435634,""longitude"":-1.1107499}"
44002.0,4,Teruel,"{""latitude"":40.3295398,""longitude"":-1.1063435}"
44190.0,0,Teruel,"{""latitude"":""40.3250082"",""longitude"":""-1.0991323""}"
44195.0,1,Teruel,"{""latitude"":40.35409666666667,""longitude"":-1.1476966666666666}"
44200.0,0,Teruel,"{""latitude"":""40.9041175"",""longitude"":""-1.3015865""}"
44580.0,1,Teruel,"{""latitude"":40.8726828,""longitude"":0.1535549}"
44600.0,-2,Teruel,"{""latitude"":41.0500451,""longitude"":-0.1270419}"
45003.0,4,Toledo,"{""latitude"":39.8739792,""longitude"":-4.0288367}"
45004.0,3,Toledo,"{""latitude"":39.8689454,""longitude"":-4.0320374}"
45005.0,2,Toledo,"{""latitude"":""39.8818236"",""longitude"":""-4.0336049""}"
45006.0,1,Toledo,"{""latitude"":39.8616837,""longitude"":-4.0079642}"
45007.0,5,Toledo,"{""latitude"":39.865358,""longitude"":-3.9436573}"
45008.0,-1,Toledo,"{""latitude"":39.881430651033874,""longitude"":-3.970996489394437}"
45100.0,0,Toledo,"{""latitude"":39.6781662,""longitude"":-3.9685528}"
45111.0,10,Cobisa,"{""latitude"":39.8075327,""longitude"":-4.0253487}"
45126.0,7,Toledo,"{""latitude"":39.660315,""longitude"":-4.2128899}"
45183.0,-4,Toledo,"{""latitude"":""40.1564457"",""longitude"":""-4.1117635""}"
45190.0,2,Toledo,"{""latitude"":39.8022619,""longitude"":-3.9485943}"
45200.0,7,Toledo,"{""latitude"":40.12959701112536,""longitude"":-3.8445455026375095}"
45210.0,0,Toledo,"{""latitude"":40.0960823,""longitude"":-3.8681629}"
45214.0,3,Toledo,"{""latitude"":40.114156,""longitude"":-3.9222998}"
45217.0,-3,Toledo,"{""latitude"":""40.1584855"",""longitude"":""-3.8781498""}"
45220.0,0,Toledo,"{""latitude"":40.1195926,""longitude"":-3.808303}"
45221.0,1,Toledo,"{""latitude"":40.1066206,""longitude"":-3.7682653}"
45223.0,0,Toledo,"{""latitude"":40.1341311,""longitude"":-3.6681242}"
45224.0,0,Toledo,"{""latitude"":40.1340693,""longitude"":-3.667901}"
45230.0,-1,Toledo,"{""latitude"":40.076468,""longitude"":-3.8553791}"
45270.0,0,Toledo,"{""latitude"":39.9395413,""longitude"":-3.9170467}"
45300.0,0,Toledo,"{""latitude"":""39.9563763"",""longitude"":""-3.4965948""}"
45400.0,1,Toledo,"{""latitude"":39.6886155,""longitude"":-3.7674674}"
45470.0,0,Toledo,"{""latitude"":39.5770196,""longitude"":-3.8720526}"
45500.0,2,Toledo,"{""latitude"":39.9812058,""longitude"":-4.2839924}"
45593.0,3,Toledo,"{""latitude"":39.9185268,""longitude"":-4.0228042}"
45600.0,25,Toledo,"{""latitude"":39.9661086,""longitude"":-4.826746}"
45611.0,0,Toledo,"{""latitude"":40.04524397,""longitude"":-5.0461706}"
45710.0,35,Madridejos,"{""latitude"":39.4672372,""longitude"":-3.5377879}"
45800.0,0,Toledo,"{""latitude"":39.5873224,""longitude"":-3.0346191}"
45860.0,1,Toledo,"{""latitude"":39.6139797,""longitude"":-3.3450311}"
45880.0,1,Toledo,"{""latitude"":39.7551657,""longitude"":-3.1650869}"
45910.0,0,Toledo,"{""latitude"":""40.1656057"",""longitude"":""-4.4046874""}"
45930.0,1,Toledo,"{""latitude"":40.2383496,""longitude"":-4.1935664}"
46003.0,-1,Valencia,"{""latitude"":39.47209921225695,""longitude"":-0.37197253637242356}"
46004.0,0,Valencia,"{""latitude"":39.4537183,""longitude"":-0.3752131}"
46005.0,-5,Valencia,"{""latitude"":39.4612172,""longitude"":-0.3689354}"
46006.0,-1,Valencia,"{""latitude"":39.4537559,""longitude"":-0.3752178}"
46007.0,-3,Valencia,"{""latitude"":39.4610114,""longitude"":-0.3841975}"
46008.0,8,Valencia,"{""latitude"":39.4700587,""longitude"":-0.388381}"
46009.0,0,Valencia,"{""latitude"":""39.4903381"",""longitude"":""-0.381136""}"
46010.0,1,Valencia,"{""latitude"":39.4858841,""longitude"":-0.3664763}"
46013.0,0,Valencia,"{""latitude"":39.4550836,""longitude"":-0.3596097}"
46014.0,0,Valencia,"{""latitude"":39.4621974,""longitude"":-0.3981458}"
46016.0,-3,Valencia,"{""latitude"":39.515505890953214,""longitude"":-0.38832217308218725}"
46017.0,-3,Valencia,"{""latitude"":39.45015893431958,""longitude"":-0.3925673712202946}"
46018.0,0,Valencia,"59.1634422,26.1819233"
46019.0,2,Valencia,"{""latitude"":39.494054,""longitude"":-0.3679659}"
46020.0,0,Valencia,"{""latitude"":39.482466,""longitude"":-0.3564076}"
46021.0,0,Valencia,"{""latitude"":39.46967092647326,""longitude"":-0.35193470868568366}"
46022.0,1,Valencia,"{""latitude"":39.4700881,""longitude"":-0.340391}"
46024.0,0,Valencia,"{""latitude"":""39.4531437"",""longitude"":""-0.3391716""}"
46025.0,0,Valencia,"{""latitude"":""39.4973036"",""longitude"":""-0.3816935""}"
46035.0,-1,Valencia,"{""latitude"":39.48706760274307,""longitude"":-0.3932777406981998}"
46100.0,1,Valencia,"{""latitude"":39.500921,""longitude"":-0.4047548}"
46117.0,0,Valencia,"{""latitude"":""39.54813"",""longitude"":""-0.44983""}"
46119.0,2,Valencia,"{""latitude"":""39.6007233"",""longitude"":""-0.3802271""}"
46120.0,0,Valencia,"{""latitude"":39.49747388678629,""longitude"":-0.35294621891227707}"
46130.0,0,Valencia,"{""latitude"":39.5747393,""longitude"":-0.3289211}"
46132.0,0,Valencia,"{""latitude"":39.5145511,""longitude"":-0.3617408}"
46133.0,-1,Valencia,"{""latitude"":39.529548524327986,""longitude"":-0.35055671611217015}"
46134.0,-10,Valencia,"{""latitude"":39.5385239,""longitude"":-0.3487306}"
46135.0,-4,Valencia,"{""latitude"":39.55366765923585,""longitude"":-0.30244319963075933}"
46136.0,0,Valencia,"{""latitude"":39.55502980881572,""longitude"":-0.3392045716694486}"
46160.0,-6,Valencia,"{""latitude"":39.6312421,""longitude"":-0.5940476}"
46180.0,0,Valencia,"{""latitude"":39.6013792,""longitude"":-0.5806055}"
46183.0,2,Valencia,"{""latitude"":39.5659075,""longitude"":-0.5280639}"
46184.0,0,Valencia,"{""latitude"":39.5600968,""longitude"":-0.4996209}"
46185.0,-1,Valencia,"{""latitude"":39.57919636484431,""longitude"":-0.5332973912670513}"
46191.0,0,Valencia,"{""latitude"":""39.5722023"",""longitude"":""-0.627492""}"
46192.0,1,Valencia,"{""latitude"":39.3562116,""longitude"":-0.6005579}"
46200.0,1,Valencia,"{""latitude"":39.4280957,""longitude"":-0.4144932}"
46220.0,0,Valencia,"{""latitude"":39.3664052,""longitude"":-0.4627986}"
46230.0,0,Valencia,"{""latitude"":""39.2668936"",""longitude"":""-0.485865""}"
46240.0,5,Valencia,"{""latitude"":39.22220715856733,""longitude"":-0.5197544557454343}"
46250.0,12,Valencia,"{""latitude"":39.1921183,""longitude"":-0.5080647}"
46260.0,11,Alberique,"44.3896595,1.7417547"
46290.0,0,Valencia,"{""latitude"":""39.3708983"",""longitude"":""-0.4411938""}"
46360.0,5,Buñol,"{""latitude"":39.42353422880218,""longitude"":-0.7904363616881402}"
46370.0,0,Valencia,"{""latitude"":39.4515133,""longitude"":-0.6046832}"
46380.0,1,Valencia,"{""latitude"":39.4928753,""longitude"":-0.6815174}"
46389.0,1,Valencia,"{""latitude"":39.4005172,""longitude"":-0.594157}"
46410.0,0,Valencia,"{""latitude"":39.2008802,""longitude"":-0.3081474}"
46420.0,5,Valencia,"{""latitude"":39.2754582,""longitude"":-0.2758592}"
46430.0,-3,Valencia,"{""latitude"":39.276371102777674,""longitude"":-0.384172449178279}"
46450.0,0,Valencia,"{""latitude"":39.2847949,""longitude"":-0.420459}"
46460.0,0,Valencia,"{""latitude"":""39.3663484"",""longitude"":""-0.408774""}"
46470.0,6,Valencia,"{""latitude"":39.4127275,""longitude"":-0.3867926}"
46520.0,-5,Valencia,"{""latitude"":39.6646777,""longitude"":-0.2146518}"
46529.0,-5,Valencia,"{""latitude"":39.6797528,""longitude"":-0.2176745}"
46530.0,2,Valencia,"{""latitude"":39.6203063,""longitude"":-0.2956138}"
46595.0,0,Valencia,"{""latitude"":""39.7303301"",""longitude"":""-0.3992516""}"
46600.0,-6,Valencia,"{""latitude"":39.1519856,""longitude"":-0.430744}"
46630.0,3,Valencia,"{""latitude"":38.8045215,""longitude"":-0.8796467}"
46640.0,4,Valencia,"{""latitude"":38.8740108,""longitude"":-0.7552415}"
46650.0,1,Valencia,"{""latitude"":38.9647335,""longitude"":-0.582661}"
46689.0,0,Valencia,"{""latitude"":39.1858061,""longitude"":-0.3868827}"
46690.0,0,Valencia,"{""latitude"":38.970627797512606,""longitude"":-0.5939012707160208}"
46701.0,0,Valencia,"{""latitude"":38.9742709,""longitude"":-0.1836542}"
46702.0,0,Valencia,"{""latitude"":38.9567023,""longitude"":-0.1749578}"
46710.0,2,Valencia,"{""latitude"":38.97049960235277,""longitude"":-0.1538942571789056}"
46715.0,2,Valencia,"{""latitude"":38.9360915,""longitude"":-0.1587468}"
46720.0,1,Valencia,"{""latitude"":""38.883536"",""longitude"":""-0.2181096""}"
46722.0,0,Valencia,"{""latitude"":38.9316778,""longitude"":-0.1858059}"
46727.0,0,Valencia,"{""latitude"":38.9477647,""longitude"":-0.1944253}"
46730.0,0,Valencia,"{""latitude"":38.9975045,""longitude"":-0.1624843}"
46760.0,-1,Valencia,"{""latitude"":39.069004,""longitude"":-0.265275}"
46770.0,0,Valencia,"{""latitude"":39.0362322,""longitude"":-0.2152844}"
46780.0,0,Valencia,"{""latitude"":""38.9284517"",""longitude"":""-0.1421832""}"
46800.0,17,Valencia,"{""latitude"":38.98874354246335,""longitude"":-0.525588947542972}"
46850.0,11,Valencia,"{""latitude"":38.91645241457983,""longitude"":-0.5549818588599849}"
46870.0,4,Valencia,"{""latitude"":38.823776,""longitude"":-0.5994155}"
46900.0,2,Valencia,"{""latitude"":39.4378262,""longitude"":-0.4680989}"
46901.0,4,Valencia,"{""latitude"":39.4204624,""longitude"":-0.4870754}"
46910.0,-6,Valencia,"{""latitude"":39.412793,""longitude"":-0.3868746}"
46920.0,0,Mislata,"{""latitude"":39.4741039847401,""longitude"":-0.4209922203570194}"
46940.0,7,Valencia,"{""latitude"":39.4971038,""longitude"":-0.4680692}"
46950.0,0,Valencia,"{""latitude"":39.462996,""longitude"":-0.4323055}"
46960.0,0,Valencia,"{""latitude"":39.47342019962602,""longitude"":-0.48522415056583046}"
46970.0,1,Valencia,"{""latitude"":39.457038414102264,""longitude"":-0.4539507543415142}"
46980.0,-6,Valencia,"{""latitude"":39.5293744,""longitude"":-0.4409163}"
46988.0,1,Valencia,"{""latitude"":39.5090628,""longitude"":-0.4596256}"
47004.0,4,Valladolid,"{""latitude"":""41.6467065"",""longitude"":""-4.7253122""}"
47007.0,0,Valladolid,"41.638955,-4.7343705"
47008.0,-1,Valladolid,"{""latitude"":41.6229574,""longitude"":-4.7415258}"
47013.0,0,Valladolid,"{""latitude"":""41.6355529"",""longitude"":""-4.7189916""}"
47014.0,0,Valladolid,"{""latitude"":41.6422254,""longitude"":-4.7605941}"
47100.0,-1,Valladolid,"{""latitude"":41.50791931152342,""longitude"":-5.001449584960936}"
47420.0,-3,Valladolid,"{""latitude"":41.3600255,""longitude"":-4.5381588}"
48003.0,1,Vizcaya,"{""latitude"":43.2417074,""longitude"":-2.9240872}"
48005.0,2,Vizcaya,"{""latitude"":43.2574902,""longitude"":-2.9254228}"
48006.0,0,Vizcaya,"{""latitude"":43.2559941,""longitude"":-2.9130233}"
48007.0,5,Vizcaya,"{""latitude"":43.2636167,""longitude"":-2.9168358}"
48008.0,0,Vizcaya,"{""latitude"":43.2586847,""longitude"":-2.9324477}"
48013.0,1,Vizcaya,"{""latitude"":43.2626087,""longitude"":-2.9467133}"
48014.0,0,Vizcaya,"{""latitude"":43.2696195,""longitude"":-2.9502578}"
48015.0,7,Vizcaya,"{""latitude"":43.2741632,""longitude"":-2.9037091}"
48100.0,7,Vizcaya,"{""latitude"":43.3528861,""longitude"":-2.839886}"
48130.0,0,Vizcaya,"{""latitude"":43.4280678,""longitude"":-2.8074763}"
48220.0,0,Vizcaya,"{""latitude"":43.16802377663475,""longitude"":-2.6154172186751805}"
48480.0,0,Bizkaia,"{""latitude"":""43.2068283"",""longitude"":""-2.8878101""}"
48600.0,1,Vizcaya,"{""latitude"":43.3811285,""longitude"":-2.9779961}"
48610.0,0,Bizkaia,"{""latitude"":""43.3775426"",""longitude"":""-2.9568545""}"
48903.0,0,Vizcaya,"{""latitude"":43.2926864,""longitude"":-3.0068899}"
48920.0,1,Vizcaya,"{""latitude"":43.3195858,""longitude"":-3.0142874}"
48940.0,-3,Vizcaya,"{""latitude"":43.3199512,""longitude"":-2.9886097}"
48950.0,1,Vizcaya,"{""latitude"":43.306547590530265,""longitude"":-2.9767488303206364}"
48960.0,1,Bizkaia,"{""latitude"":""43.2301323"",""longitude"":""-2.8474038""}"
48991.0,5,Vizcaya,"{""latitude"":43.3509302,""longitude"":-3.0119441}"
49005.0,1,Zamora,"{""latitude"":41.5058067,""longitude"":-5.7482855}"
49006.0,1,Zamora,"{""latitude"":41.5058476,""longitude"":-5.7482325}"
49300.0,4,Zamora,"{""latitude"":42.054961886126485,""longitude"":-6.630600028191641}"
49600.0,-1,Zamora,"{""latitude"":""42.0012649"",""longitude"":""-5.6748003""}"
49800.0,8,Zamora,"{""latitude"":41.52212,""longitude"":-5.3890087}"
49882.0,-1,Zamora,"{""latitude"":41.480496666666674,""longitude"":-5.432223333333334}"
50002.0,2,Zaragoza,"{""latitude"":41.6510392,""longitude"":-0.8743361}"
50003.0,-3,Zaragoza,"{""latitude"":41.6618324,""longitude"":-0.9016607}"
50005.0,0,Zaragoza,"{""latitude"":41.6484937,""longitude"":-0.8960619}"
50006.0,2,Zaragoza,"{""latitude"":41.644868333333335,""longitude"":-0.8882216666666667}"
50007.0,1,Zaragoza,"{""latitude"":""41.6380725"",""longitude"":""-0.8841229""}"
50009.0,-1,Zaragoza,"{""latitude"":41.6458861,""longitude"":-0.9087903}"
50010.0,21,Zaragoza,"{""latitude"":41.649524522642416,""longitude"":-0.8977267859303034}"
50011.0,0,Zaragoza,"{""latitude"":""41.6590771"",""longitude"":""-0.9383507""}"
50012.0,-2,Zaragoza,"{""latitude"":41.6480878,""longitude"":-0.9180293}"
50014.0,5,Zaragoza,"{""latitude"":""41.6600507"",""longitude"":""-0.8627885""}"
50015.0,-2,Zaragoza,"{""latitude"":41.6621356,""longitude"":-0.8745579}"
50016.0,0,Zaragoza,"{""latitude"":""41.6694195"",""longitude"":""-0.8388443""}"
50017.0,-1,Zaragoza,"{""latitude"":41.654139,""longitude"":-0.9112988}"
50018.0,4,Zaragoza,"{""latitude"":41.6719788,""longitude"":-0.8927277}"
50019.0,0,Zaragoza,"{""latitude"":41.620208,""longitude"":-0.9187188}"
50021.0,3,Zaragoza,"{""latitude"":41.61693842427755,""longitude"":-0.874652941751592}"
50100.0,-3,Zaragoza,"{""latitude"":41.4769278,""longitude"":-1.3784338}"
50130.0,13,Zaragoza,"{""latitude"":41.3056543,""longitude"":-0.7540073}"
50172.0,4,Zaragoza,"{""latitude"":41.61214366,""longitude"":-0.70190713}"
50180.0,10,Zaragoza,"{""latitude"":41.7045568,""longitude"":-0.9981238}"
50194.0,0,Zaragoza,"{""latitude"":41.652762480466414,""longitude"":-0.8008398473114581}"
50300.0,2,Zaragoza,"{""latitude"":41.349982063573385,""longitude"":-1.642717388059689}"
50410.0,9,Zaragoza,"{""latitude"":41.6018514,""longitude"":-0.9353101}"
50540.0,0,Borja,"{""latitude"":""41.8334005"",""longitude"":""-1.5320467""}"
50620.0,2,Zaragoza,"{""latitude"":41.7181123,""longitude"":-1.029633}"
50630.0,-1,Zaragoza,"{""latitude"":41.7688507,""longitude"":-1.1188741}"
50692.0,0,Zaragoza,"{""latitude"":41.74308111,""longitude"":-1.08003247}"
50720.0,-2,Zaragoza,"{""latitude"":41.5760413,""longitude"":-0.8342275}"
50781.0,0,Zaragoza,"{""latitude"":41.33486890619708,""longitude"":-0.3579734551178084}"
50800.0,1,Zaragoza,"{""latitude"":41.8678597,""longitude"":-0.785496}"
50830.0,10,Zaragoza,"{""latitude"":41.76842247208633,""longitude"":-0.8250659536446416}"
52005.0,2,Melilla,"{""latitude"":35.289443,""longitude"":-2.947836}"
52006.0,2,Melilla,"{""latitude"":35.2741645,""longitude"":-2.9378437}"
