FID_1,COD_POSTAL,area_cp,Censo_mascota_CP,Cod _prov,Cod _prov,Cod _prov,CCAA,COD_CCAA,Prov
7676,36616,6132752.615,512.2713068,36,36,36,Galicia,12,Pontevedra
7677,36617,11878409.77,1050.321428,36,36,36,Galicia,12,Pontevedra
7678,36618,6499631.725,1050.321428,36,36,36,Galicia,12,Pontevedra
7679,36619,10142571.61,3603.911268,36,36,36,Galicia,12,Pontevedra
7680,36620,2808943.389,1052.965409,36,36,36,Galicia,12,Pontevedra
7681,36626,6442278.312,1613.15887,36,36,36,Galicia,12,Pontevedra
7682,36627,4839833.326,820.1298373,36,36,36,Galicia,12,Pontevedra
7683,36628,10962826.05,345.7005077,36,36,36,Galicia,12,Pontevedra
7684,36629,5062692.615,820.1298373,36,36,36,Galicia,12,Pontevedra
7685,36630,1160071.222,989.8403637,36,36,36,Galicia,12,Pontevedra
7686,36633,7100987.705,989.8403637,36,36,36,Galicia,12,Pontevedra
7687,36634,3925142.275,1578.126122,36,36,36,Galicia,12,Pontevedra
7688,36635,9040963.534,473.4378367,36,36,36,Galicia,12,Pontevedra
7689,36636,13371878.97,473.4378367,36,36,36,Galicia,12,Pontevedra
7690,36637,27135879.52,512.2713068,36,36,36,Galicia,12,Pontevedra
7691,36638,4383033.917,312.3202483,36,36,36,Galicia,12,Pontevedra
7692,36639,8733135.063,994.4673304,36,36,36,Galicia,12,Pontevedra
7693,36640,6723875.064,1024.212116,36,36,36,Galicia,12,Pontevedra
7694,36645,11257170.3,340.5777946,36,36,36,Galicia,12,Pontevedra
7695,36646,8857105.68,451.7902428,36,36,36,Galicia,12,Pontevedra
7696,36647,14168014.23,451.7902428,36,36,36,Galicia,12,Pontevedra
7697,36648,6104234.435,340.5777946,36,36,36,Galicia,12,Pontevedra
7698,36649,436065.6412,302.4053198,36,36,36,Galicia,12,Pontevedra
7699,36650,992924.644,558.2104756,36,36,36,Galicia,12,Pontevedra
7700,36652,6657987.139,260.76262,36,36,36,Galicia,12,Pontevedra
7701,36653,6429157.044,223.9121357,36,36,36,Galicia,12,Pontevedra
7702,36654,9461221.334,223.9121357,36,36,36,Galicia,12,Pontevedra
7703,36655,10062464.66,558.2104756,36,36,36,Galicia,12,Pontevedra
7704,36656,15472852.77,558.2104756,36,36,36,Galicia,12,Pontevedra
7705,36657,4952056.106,260.76262,36,36,36,Galicia,12,Pontevedra
7706,36658,11114166.69,411.8000311,36,36,36,Galicia,12,Pontevedra
7707,36659,20362683.31,498.0599092,36,36,36,Galicia,12,Pontevedra
7708,36660,394323.0092,494.0939378,36,36,36,Galicia,12,Pontevedra
7709,36667,2872924.542,190.6971252,36,36,36,Galicia,12,Pontevedra
7710,36668,15977784.86,494.0939378,36,36,36,Galicia,12,Pontevedra
7711,36669,22276252.92,190.6971252,36,36,36,Galicia,12,Pontevedra
7712,36670,1015326.696,408.8255526,36,36,36,Galicia,12,Pontevedra
7713,36675,8782287.012,200.7773025,36,36,36,Galicia,12,Pontevedra
7714,36676,11955129.13,183.508802,36,36,36,Galicia,12,Pontevedra
7715,36677,19950974.29,280.9229747,36,36,36,Galicia,12,Pontevedra
7716,36678,34929780.51,408.8255526,36,36,36,Galicia,12,Pontevedra
7717,36679,15513067.84,200.7773025,36,36,36,Galicia,12,Pontevedra
7718,36680,1756333.53,1966.956569,36,36,36,Galicia,12,Pontevedra
7719,36681,12262971.63,1966.956569,36,36,36,Galicia,12,Pontevedra
7720,36682,17396811.18,183.508802,36,36,36,Galicia,12,Pontevedra
7721,36683,25569571.37,183.508802,36,36,36,Galicia,12,Pontevedra
7722,36684,79068004.13,190.6971252,36,36,36,Galicia,12,Pontevedra
7723,36685,31944610.57,208.5439965,36,36,36,Galicia,12,Pontevedra
7724,36686,29723157.76,408.8255526,36,36,36,Galicia,12,Pontevedra
7725,36687,19996129.34,190.6971252,36,36,36,Galicia,12,Pontevedra
7726,36688,15844554.25,550.939528,36,36,36,Galicia,12,Pontevedra
7727,36689,13249819.26,183.508802,36,36,36,Galicia,12,Pontevedra
7728,36690,19390001.59,401.8851026,36,36,36,Galicia,12,Pontevedra
7729,36691,21037751.19,746.5941174,36,36,36,Galicia,12,Pontevedra
7730,36692,14860192.59,303.066315,36,36,36,Galicia,12,Pontevedra
7731,36693,3821810.273,886.8903559,36,36,36,Galicia,12,Pontevedra
7732,36700,1194932.002,2081.804491,36,36,36,Galicia,12,Pontevedra
7733,36710,8649003.073,234.5431424,36,36,36,Galicia,12,Pontevedra
7734,36711,11678295.72,569.9982239,36,36,36,Galicia,12,Pontevedra
7735,36712,6171696.419,234.5431424,36,36,36,Galicia,12,Pontevedra
7736,36713,7388411.2,569.9982239,36,36,36,Galicia,12,Pontevedra
7737,36714,10370654.95,569.9982239,36,36,36,Galicia,12,Pontevedra
7738,36715,7848663.816,234.5431424,36,36,36,Galicia,12,Pontevedra
7739,36720,7041805.417,421.0539644,36,36,36,Galicia,12,Pontevedra
7740,36721,2616960.515,421.0539644,36,36,36,Galicia,12,Pontevedra
7741,36729,5674425.888,421.0539644,36,36,36,Galicia,12,Pontevedra
7742,36730,8447155.471,354.9544409,36,36,36,Galicia,12,Pontevedra
7743,36739,7365164.407,354.9544409,36,36,36,Galicia,12,Pontevedra
7744,36740,14266606.56,1333.227388,36,36,36,Galicia,12,Pontevedra
7745,36746,7984496.557,206.4783864,36,36,36,Galicia,12,Pontevedra
7746,36747,3113965.485,206.4783864,36,36,36,Galicia,12,Pontevedra
7747,36748,4234050.517,206.4783864,36,36,36,Galicia,12,Pontevedra
7748,36749,27789820.96,206.4783864,36,36,36,Galicia,12,Pontevedra
7749,36750,12368971.52,503.0173735,36,36,36,Galicia,12,Pontevedra
7750,36760,13257395.11,588.2857587,36,36,36,Galicia,12,Pontevedra
7751,36770,31088569.77,1572.507663,36,36,36,Galicia,12,Pontevedra
7752,36779,44262693.3,250.1866963,36,36,36,Galicia,12,Pontevedra
7753,36780,3077573.882,2040.822787,36,36,36,Galicia,12,Pontevedra
7754,36788,5952952.207,334.7940863,36,36,36,Galicia,12,Pontevedra
7755,36789,11575440.29,935.9692521,36,36,36,Galicia,12,Pontevedra
7756,36790,6197334.666,354.9544409,36,36,36,Galicia,12,Pontevedra
7757,36791,7674505.614,354.9544409,36,36,36,Galicia,12,Pontevedra
7758,36792,7676948.884,503.0173735,36,36,36,Galicia,12,Pontevedra
7759,36794,12834415.89,774.0254196,36,36,36,Galicia,12,Pontevedra
7760,36800,1328796.616,1620.760315,36,36,36,Galicia,12,Pontevedra
7761,36810,5169388.095,886.8903559,36,36,36,Galicia,12,Pontevedra
7762,36811,3780612.233,1107.056852,36,36,36,Galicia,12,Pontevedra
7763,36812,5928920.792,1107.056852,36,36,36,Galicia,12,Pontevedra
7764,36813,2771955.177,310.9156334,36,36,36,Galicia,12,Pontevedra
7765,36814,2383231.889,310.9156334,36,36,36,Galicia,12,Pontevedra
7766,36815,4101215.278,310.9156334,36,36,36,Galicia,12,Pontevedra
7767,36816,3181195.533,310.9156334,36,36,36,Galicia,12,Pontevedra
7768,36817,15365469.21,249.8561987,36,36,36,Galicia,12,Pontevedra
7769,36818,12655110.07,1620.760315,36,36,36,Galicia,12,Pontevedra
7770,36820,22368382.79,430.4731465,36,36,36,Galicia,12,Pontevedra
7771,36826,21246573.92,338.7600577,36,36,36,Galicia,12,Pontevedra
7772,36827,15276833.19,316.7819662,36,36,36,Galicia,12,Pontevedra
7773,36828,14871116.31,316.7819662,36,36,36,Galicia,12,Pontevedra
7774,36829,11303747.91,430.4731465,36,36,36,Galicia,12,Pontevedra
7775,36830,7072976.532,218.2936762,36,36,36,Galicia,12,Pontevedra
7776,36835,11374329.1,107.081228,36,36,36,Galicia,12,Pontevedra
7777,36836,28535361.4,107.081228,36,36,36,Galicia,12,Pontevedra
7778,36837,17784989.11,63.23521077,36,36,36,Galicia,12,Pontevedra
7779,36838,6771817.794,63.23521077,36,36,36,Galicia,12,Pontevedra
7780,36839,15357083,63.23521077,36,36,36,Galicia,12,Pontevedra
7781,36840,7821048.481,249.8561987,36,36,36,Galicia,12,Pontevedra
7782,36841,8753095.779,122.7798648,36,36,36,Galicia,12,Pontevedra
7783,36842,9808364.876,122.7798648,36,36,36,Galicia,12,Pontevedra
7784,36843,5677027.713,122.7798648,36,36,36,Galicia,12,Pontevedra
7785,36844,5144369.782,122.7798648,36,36,36,Galicia,12,Pontevedra
7786,36845,5895376.735,79.93320943,36,36,36,Galicia,12,Pontevedra
7787,36846,3466974.564,79.93320943,36,36,36,Galicia,12,Pontevedra
7788,36847,9561230.335,79.93320943,36,36,36,Galicia,12,Pontevedra
7789,36848,9145857.824,79.93320943,36,36,36,Galicia,12,Pontevedra
7790,36849,13132552.19,79.93320943,36,36,36,Galicia,12,Pontevedra
7791,36851,15031778.56,79.93320943,36,36,36,Galicia,12,Pontevedra
7792,36852,27213430.77,79.93320943,36,36,36,Galicia,12,Pontevedra
7793,36853,27621432.07,218.2936762,36,36,36,Galicia,12,Pontevedra
7794,36854,17131842.68,176.3204788,36,36,36,Galicia,12,Pontevedra
7795,36855,10932800.79,176.3204788,36,36,36,Galicia,12,Pontevedra
7796,36856,31633410.47,176.3204788,36,36,36,Galicia,12,Pontevedra
7797,36857,8202921.455,176.3204788,36,36,36,Galicia,12,Pontevedra
7798,36858,12382642.24,176.3204788,36,36,36,Galicia,12,Pontevedra
7799,36859,4545776.957,176.3204788,36,36,36,Galicia,12,Pontevedra
7800,36860,4138040.016,964.0615496,36,36,36,Galicia,12,Pontevedra
7801,36861,16848972.09,393.9531598,36,36,36,Galicia,12,Pontevedra
7802,36862,4188465.874,209.6456552,36,36,36,Galicia,12,Pontevedra
7803,36863,13358910.14,209.6456552,36,36,36,Galicia,12,Pontevedra
7804,36864,4775977.254,964.0615496,36,36,36,Galicia,12,Pontevedra
7805,36865,9822389.583,964.0615496,36,36,36,Galicia,12,Pontevedra
7806,36866,35425580,340.192214,36,36,36,Galicia,12,Pontevedra
7807,36867,2358013.159,209.6456552,36,36,36,Galicia,12,Pontevedra
7808,36868,12648096.72,964.0615496,36,36,36,Galicia,12,Pontevedra
7809,36869,3275300.486,340.192214,36,36,36,Galicia,12,Pontevedra
7810,36870,7009343.461,292.4903913,36,36,36,Galicia,12,Pontevedra
7811,36872,8667926.146,282.0797163,36,36,36,Galicia,12,Pontevedra
7812,36873,83254677.08,282.0797163,36,36,36,Galicia,12,Pontevedra
7813,36874,15852572.24,197.8579069,36,36,36,Galicia,12,Pontevedra
7814,36875,21281096.37,197.8579069,36,36,36,Galicia,12,Pontevedra
7815,36876,22575356,292.4903913,36,36,36,Galicia,12,Pontevedra
7816,36877,22894009.47,147.2366885,36,36,36,Galicia,12,Pontevedra
7817,36878,19068488.67,197.8579069,36,36,36,Galicia,12,Pontevedra
7818,36879,3150054.254,147.2366885,36,36,36,Galicia,12,Pontevedra
7819,36880,1377826.455,247.5427153,36,36,36,Galicia,12,Pontevedra
7820,36883,11390112.82,243.2462463,36,36,36,Galicia,12,Pontevedra
7821,36884,19206760.54,247.5427153,36,36,36,Galicia,12,Pontevedra
7822,36885,14570830.17,247.5427153,36,36,36,Galicia,12,Pontevedra
7823,36886,9245039.46,247.5427153,36,36,36,Galicia,12,Pontevedra
7824,36887,26321792.53,199.2900632,36,36,36,Galicia,12,Pontevedra
7825,36888,19519157.87,247.5427153,36,36,36,Galicia,12,Pontevedra
7826,36889,13832678.71,282.2449651,36,36,36,Galicia,12,Pontevedra
7827,36890,2316616.425,234.9838059,36,36,36,Galicia,12,Pontevedra
7828,36891,11785624.76,393.9531598,36,36,36,Galicia,12,Pontevedra
7829,36892,2291138.78,393.9531598,36,36,36,Galicia,12,Pontevedra
7830,36893,2365864.265,964.0615496,36,36,36,Galicia,12,Pontevedra
7831,36895,9027558.59,340.192214,36,36,36,Galicia,12,Pontevedra
7832,36900,436701.2975,1392.469086,36,36,36,Galicia,12,Pontevedra
7833,36910,552007.8324,413.617768,36,36,36,Galicia,12,Pontevedra
7834,36911,1789603.39,1392.469086,36,36,36,Galicia,12,Pontevedra
7835,36912,8172274.129,461.9255031,36,36,36,Galicia,12,Pontevedra
7836,36913,3262716.499,461.9255031,36,36,36,Galicia,12,Pontevedra
7837,36914,11775429.13,461.9255031,36,36,36,Galicia,12,Pontevedra
7838,36915,11299453.73,1392.469086,36,36,36,Galicia,12,Pontevedra
7839,36920,68453.10822,1392.469086,36,36,36,Galicia,12,Pontevedra
7840,36930,4725322.66,451.4597452,36,36,36,Galicia,12,Pontevedra
7841,36937,9836722.037,451.4597452,36,36,36,Galicia,12,Pontevedra
7842,36938,9674918.038,599.8531753,36,36,36,Galicia,12,Pontevedra
7843,36939,6677938.493,2436.097937,36,36,36,Galicia,12,Pontevedra
7844,36940,245286.12,1158.063651,36,36,36,Galicia,12,Pontevedra
7845,36945,21088095.57,883.2548822,36,36,36,Galicia,12,Pontevedra
7846,36946,2241062.701,883.2548822,36,36,36,Galicia,12,Pontevedra
7847,36947,7336967.58,1158.063651,36,36,36,Galicia,12,Pontevedra
7848,36949,7337441,4777.343058,36,36,36,Galicia,12,Pontevedra
7849,36950,140864.6356,987.3065487,36,36,36,Galicia,12,Pontevedra
7850,36954,5380842.322,987.3065487,36,36,36,Galicia,12,Pontevedra
7851,36955,5428937.045,979.5949376,36,36,36,Galicia,12,Pontevedra
7852,36957,13704275.9,979.5949376,36,36,36,Galicia,12,Pontevedra
7853,36958,2389665.519,1462.121459,36,36,36,Galicia,12,Pontevedra
7854,36959,8174174.7,987.3065487,36,36,36,Galicia,12,Pontevedra
7855,36960,487193.4411,1099.675739,36,36,36,Galicia,12,Pontevedra
7856,36966,6735240.003,932.0032807,36,36,36,Galicia,12,Pontevedra
7857,36967,4888127.093,556.8884851,36,36,36,Galicia,12,Pontevedra
7858,36968,7839329.6,312.3202483,36,36,36,Galicia,12,Pontevedra
7859,36969,18951111.1,556.8884851,36,36,36,Galicia,12,Pontevedra
7860,36970,283772.7659,1099.675739,36,36,36,Galicia,12,Pontevedra
7861,36979,9962040.024,1099.675739,36,36,36,Galicia,12,Pontevedra
7862,36980,388367.6274,853.2346819,36,36,36,Galicia,12,Pontevedra
7863,36988,12449496.26,1037.101523,36,36,36,Galicia,12,Pontevedra
7864,36989,7742994.493,853.2346819,36,36,36,Galicia,12,Pontevedra
7865,36990,19656788.94,1664.055503,36,36,36,Galicia,12,Pontevedra
7866,36991,1325146.746,853.2346819,36,36,36,Galicia,12,Pontevedra
7867,36992,6801869.716,683.3038237,36,36,36,Galicia,12,Pontevedra
7868,36993,5292423.295,683.3038237,36,36,36,Galicia,12,Pontevedra
7869,36995,17897208.38,2176.492059,36,36,36,Galicia,12,Pontevedra
7870,37001,444339.7745,1821.213664,37,37,37,Castilla y León,7,Salamanca
7871,37002,412529.8011,1821.213664,37,37,37,Castilla y León,7,Salamanca
7872,37003,5057560.817,7538.006479,37,37,37,Castilla y León,7,Salamanca
7873,37004,2657878.112,4157.607726,37,37,37,Castilla y León,7,Salamanca
7874,37005,2525022.17,4157.607726,37,37,37,Castilla y León,7,Salamanca
7875,37006,3474218.069,4938.926305,37,37,37,Castilla y León,7,Salamanca
7876,37007,6991385.633,4938.926305,37,37,37,Castilla y León,7,Salamanca
7877,37008,17833405.51,4249.334165,37,37,37,Castilla y León,7,Salamanca
7878,37009,1521502.609,4249.334165,37,37,37,Castilla y León,7,Salamanca
7879,37100,31556667.89,252.9874383,37,37,37,Castilla y León,7,Salamanca
7880,37110,103324084.5,48.32898432,37,37,37,Castilla y León,7,Salamanca
7881,37111,57773116.36,29.26040547,37,37,37,Castilla y León,7,Salamanca
7882,37114,101500822.3,36.16454609,37,37,37,Castilla y León,7,Salamanca
7883,37115,69740346.2,97.97304303,37,37,37,Castilla y León,7,Salamanca
7884,37116,100064358.1,252.9874383,37,37,37,Castilla y León,7,Salamanca
7885,37120,11587739.74,756.825319,37,37,37,Castilla y León,7,Salamanca
7886,37129,50025125.75,82.8496874,37,37,37,Castilla y León,7,Salamanca
7887,37130,158626256.8,22.02749625,37,37,37,Castilla y León,7,Salamanca
7888,37140,11894484.29,48.82213722,37,37,37,Castilla y León,7,Salamanca
7889,37147,18635073.88,69.37017477,37,37,37,Castilla y León,7,Salamanca
7890,37148,80208815.81,11.17813243,37,37,37,Castilla y León,7,Salamanca
7891,37149,5833771.152,12.16443823,37,37,37,Castilla y León,7,Salamanca
7892,37150,108601802.1,48.82213722,37,37,37,Castilla y León,7,Salamanca
7893,37159,78455565.99,22.02749625,37,37,37,Castilla y León,7,Salamanca
7894,37160,44052043.64,127.7266014,37,37,37,Castilla y León,7,Salamanca
7895,37170,115734297.8,48.98652152,37,37,37,Castilla y León,7,Salamanca
7896,37171,69618484.59,19.72611605,37,37,37,Castilla y León,7,Salamanca
7897,37172,32499507.04,32.21932288,37,37,37,Castilla y León,7,Salamanca
7898,37173,53867445.98,10.19182662,37,37,37,Castilla y León,7,Salamanca
7899,37174,58720861.55,127.7266014,37,37,37,Castilla y León,7,Salamanca
7900,37175,48888819.24,102.904572,37,37,37,Castilla y León,7,Salamanca
7901,37176,39118105.93,41.0960751,37,37,37,Castilla y León,7,Salamanca
7902,37181,51312631.75,391.8921721,37,37,37,Castilla y León,7,Salamanca
7903,37183,85817520.09,74.95924098,37,37,37,Castilla y León,7,Salamanca
7904,37184,12850303.33,1079.676085,37,37,37,Castilla y León,7,Salamanca
7905,37185,30225294.52,87.78121641,37,37,37,Castilla y León,7,Salamanca
7906,37186,29452679.15,416.5498172,37,37,37,Castilla y León,7,Salamanca
7907,37187,39780067.32,416.5498172,37,37,37,Castilla y León,7,Salamanca
7908,37188,12887454.25,2483.189242,37,37,37,Castilla y León,7,Salamanca
7909,37189,8953940.321,1079.676085,37,37,37,Castilla y León,7,Salamanca
7910,37190,2258434.587,1022.14158,37,37,37,Castilla y León,7,Salamanca
7911,37191,28706177.43,195.9460861,37,37,37,Castilla y León,7,Salamanca
7912,37192,15279309.04,465.2075701,37,37,37,Castilla y León,7,Salamanca
7913,37193,11646470.14,1388.061033,37,37,37,Castilla y León,7,Salamanca
7914,37200,18533492.1,105.6991052,37,37,37,Castilla y León,7,Salamanca
7915,37208,63994227.29,105.6991052,37,37,37,Castilla y León,7,Salamanca
7916,37209,70530284.18,38.13715769,37,37,37,Castilla y León,7,Salamanca
7917,37210,52391650.43,776.2226665,37,37,37,Castilla y León,7,Salamanca
7918,37214,114213319.2,81.20584439,37,37,37,Castilla y León,7,Salamanca
7919,37216,208951371,79.56200139,37,37,37,Castilla y León,7,Salamanca
7920,37217,158314774.7,15.78089284,37,37,37,Castilla y León,7,Salamanca
7921,37219,88783103.01,43.3974553,37,37,37,Castilla y León,7,Salamanca
7922,37220,45241720.71,103.2333406,37,37,37,Castilla y León,7,Salamanca
7923,37230,93134372.64,197.5899291,37,37,37,Castilla y León,7,Salamanca
7924,37240,70209513.86,288.9876001,37,37,37,Castilla y León,7,Salamanca
7925,37246,53598476.98,59.83588534,37,37,37,Castilla y León,7,Salamanca
7926,37247,16510704.24,21.04119045,37,37,37,Castilla y León,7,Salamanca
7927,37248,27978879.33,30.90424847,37,37,37,Castilla y León,7,Salamanca
7928,37250,37285648.25,372.1660561,37,37,37,Castilla y León,7,Salamanca
7929,37251,27844545.73,86.13737341,37,37,37,Castilla y León,7,Salamanca
7930,37253,47208384.07,24.32887646,37,37,37,Castilla y León,7,Salamanca
7931,37254,34874167.21,58.84957954,37,37,37,Castilla y León,7,Salamanca
7932,37255,37904676.93,137.7540437,37,37,37,Castilla y León,7,Salamanca
7933,37256,118424654.9,50.30159592,37,37,37,Castilla y León,7,Salamanca
7934,37257,46069742.54,83.8359932,37,37,37,Castilla y León,7,Salamanca
7935,37258,46594189.64,129.5348287,37,37,37,Castilla y León,7,Salamanca
7936,37259,20723157.2,34.52070308,37,37,37,Castilla y León,7,Salamanca
7937,37260,50904722.93,228.8229461,37,37,37,Castilla y León,7,Salamanca
7938,37267,40585863.43,33.20562868,37,37,37,Castilla y León,7,Salamanca
7939,37270,81562061.79,116.7128533,37,37,37,Castilla y León,7,Salamanca
7940,37271,50566527.54,91.72643962,37,37,37,Castilla y León,7,Salamanca
7941,37281,92219366.46,130.5211345,37,37,37,Castilla y León,7,Salamanca
7942,37290,39934974.61,90.41136522,37,37,37,Castilla y León,7,Salamanca
7943,37291,185855454.2,43.0686867,37,37,37,Castilla y León,7,Salamanca
7944,37292,68172797.38,32.87686008,37,37,37,Castilla y León,7,Salamanca
7945,37300,22963452,1115.511862,37,37,37,Castilla y León,7,Salamanca
7946,37310,32939579.89,330.0836752,37,37,37,Castilla y León,7,Salamanca
7947,37311,53341192.69,95.34289423,37,37,37,Castilla y León,7,Salamanca
7948,37312,49181193.01,144.9869529,37,37,37,Castilla y León,7,Salamanca
7949,37313,10296947.33,29.91794267,37,37,37,Castilla y León,7,Salamanca
7950,37314,22998427.43,37.15085189,37,37,37,Castilla y León,7,Salamanca
7951,37315,23471666.49,67.06879456,37,37,37,Castilla y León,7,Salamanca
7952,37316,23014554.93,65.42495156,37,37,37,Castilla y León,7,Salamanca
7953,37317,69503160.41,83.8359932,37,37,37,Castilla y León,7,Salamanca
7954,37318,67292164.01,129.5348287,37,37,37,Castilla y León,7,Salamanca
7955,37319,37068767.01,61.80849695,37,37,37,Castilla y León,7,Salamanca
7956,37320,44288583.57,64.43864575,37,37,37,Castilla y León,7,Salamanca
7957,37329,39280255.94,46.02760411,37,37,37,Castilla y León,7,Salamanca
7958,37330,22605909.58,304.7684929,37,37,37,Castilla y León,7,Salamanca
7959,37336,14205084.62,91.39767102,37,37,37,Castilla y León,7,Salamanca
7960,37337,24199514.67,36.49331469,37,37,37,Castilla y León,7,Salamanca
7961,37338,17274735.09,242.959996,37,37,37,Castilla y León,7,Salamanca
7962,37339,31660427.7,417.8648916,37,37,37,Castilla y León,7,Salamanca
7963,37340,37776001.57,169.3158294,37,37,37,Castilla y León,7,Salamanca
7964,37350,5479164.231,219.2886567,37,37,37,Castilla y León,7,Salamanca
7965,37400,71148980.2,298.8506581,37,37,37,Castilla y León,7,Salamanca
7966,37405,78480017.59,267.9464096,37,37,37,Castilla y León,7,Salamanca
7967,37406,102261195.6,100.6031918,37,37,37,Castilla y León,7,Salamanca
7968,37408,32130247.29,49.64405872,37,37,37,Castilla y León,7,Salamanca
7969,37409,29263886.22,89.75382801,37,37,37,Castilla y León,7,Salamanca
7970,37410,20263469.11,68.71263756,37,37,37,Castilla y León,7,Salamanca
7971,37418,23261360.73,110.4662499,37,37,37,Castilla y León,7,Salamanca
7972,37419,55052535.83,79.56200139,37,37,37,Castilla y León,7,Salamanca
7973,37420,20702940.83,134.7951263,37,37,37,Castilla y León,7,Salamanca
7974,37426,28150966.81,26.30148806,37,37,37,Castilla y León,7,Salamanca
7975,37427,33633479.68,42.0823809,37,37,37,Castilla y León,7,Salamanca
7976,37428,57006557.75,59.83588534,37,37,37,Castilla y León,7,Salamanca
7977,37429,91841933.8,83.8359932,37,37,37,Castilla y León,7,Salamanca
7978,37430,12086980.91,181.8090362,37,37,37,Castilla y León,7,Salamanca
7979,37439,23768445.66,982.0318105,37,37,37,Castilla y León,7,Salamanca
7980,37440,87779687.39,131.5074403,37,37,37,Castilla y León,7,Salamanca
7981,37446,36808662,37.15085189,37,37,37,Castilla y León,7,Salamanca
7982,37447,22992788.04,112.7676301,37,37,37,Castilla y León,7,Salamanca
7983,37448,42989623.99,24.65764506,37,37,37,Castilla y León,7,Salamanca
7984,37449,62419123.44,221.9188055,37,37,37,Castilla y León,7,Salamanca
7985,37450,62144593.72,206.1379127,37,37,37,Castilla y León,7,Salamanca
7986,37451,35360670.74,63.78110855,37,37,37,Castilla y León,7,Salamanca
7987,37452,29691968.53,68.38386896,37,37,37,Castilla y León,7,Salamanca
7988,37453,45226050.63,37.31523619,37,37,37,Castilla y León,7,Salamanca
7989,37454,12517812.72,45.04129831,37,37,37,Castilla y León,7,Salamanca
7990,37455,31891919.78,45.04129831,37,37,37,Castilla y León,7,Salamanca
7991,37456,29583781.92,37.31523619,37,37,37,Castilla y León,7,Salamanca
7992,37460,150760805.9,89.09629081,37,37,37,Castilla y León,7,Salamanca
7993,37465,40867609.79,27.94533107,37,37,37,Castilla y León,7,Salamanca
7994,37466,19530448.22,11.83566963,37,37,37,Castilla y León,7,Salamanca
7995,37468,109508392.7,38.79469489,37,37,37,Castilla y León,7,Salamanca
7996,37470,182276593.3,72.32909217,37,37,37,Castilla y León,7,Salamanca
7997,37478,38735724.85,66.08248876,37,37,37,Castilla y León,7,Salamanca
7998,37480,6531723.866,175.0692799,37,37,37,Castilla y León,7,Salamanca
7999,37481,50753160.03,175.0692799,37,37,37,Castilla y León,7,Salamanca
8000,37488,189989220,92.38397682,37,37,37,Castilla y León,7,Salamanca
8001,37490,28248090.94,24.65764506,37,37,37,Castilla y León,7,Salamanca
8002,37492,3102024.602,62.79480275,37,37,37,Castilla y León,7,Salamanca
8003,37493,56465555.71,105.6991052,37,37,37,Castilla y León,7,Salamanca
8004,37494,48284502.95,130.8499031,37,37,37,Castilla y León,7,Salamanca
8005,37495,64652676.32,57.20573654,37,37,37,Castilla y León,7,Salamanca
8006,37496,45430298.98,12.16443823,37,37,37,Castilla y León,7,Salamanca
8007,37497,287659384.2,25.97271946,37,37,37,Castilla y León,7,Salamanca
8008,37500,132394986.9,379.7277339,37,37,37,Castilla y León,7,Salamanca
8009,37510,198017142.7,41.4248437,37,37,37,Castilla y León,7,Salamanca
8010,37515,30815974.77,32.87686008,37,37,37,Castilla y León,7,Salamanca
8011,37516,11822368.67,23.01380206,37,37,37,Castilla y León,7,Salamanca
8012,37520,60823930.82,80.54830719,37,37,37,Castilla y León,7,Salamanca
8013,37521,78961440.13,151.8910936,37,37,37,Castilla y León,7,Salamanca
8014,37522,39561003.97,80.54830719,37,37,37,Castilla y León,7,Salamanca
8015,37523,62342990.6,104.5484151,37,37,37,Castilla y León,7,Salamanca
8016,37524,61966254.53,107.8361011,37,37,37,Castilla y León,7,Salamanca
8017,37530,67593910.69,47.67144711,37,37,37,Castilla y León,7,Salamanca
8018,37531,58208721.6,40.6029222,37,37,37,Castilla y León,7,Salamanca
8019,37532,48160730.4,44.05499251,37,37,37,Castilla y León,7,Salamanca
8020,37540,101762900,218.3023509,37,37,37,Castilla y León,7,Salamanca
8021,37541,42672204.37,58.19204234,37,37,37,Castilla y León,7,Salamanca
8022,37542,60064259.76,121.3156137,37,37,37,Castilla y León,7,Salamanca
8023,37550,26066581.1,46.02760411,37,37,37,Castilla y León,7,Salamanca
8024,37551,27505151.08,67.39756316,37,37,37,Castilla y León,7,Salamanca
8025,37552,6889124.214,23.83572356,37,37,37,Castilla y León,7,Salamanca
8026,37553,19131303.08,23.83572356,37,37,37,Castilla y León,7,Salamanca
8027,37554,19369863.04,35.50700888,37,37,37,Castilla y León,7,Salamanca
8028,37555,30114765.62,33.86316588,37,37,37,Castilla y León,7,Salamanca
8029,37589,40105105.76,44.38376111,37,37,37,Castilla y León,7,Salamanca
8030,37590,51931018.32,82.1921502,37,37,37,Castilla y León,7,Salamanca
8031,37591,77692539.69,32.87686008,37,37,37,Castilla y León,7,Salamanca
8032,37592,161380059.7,56.87696794,37,37,37,Castilla y León,7,Salamanca
8033,37593,15640664.16,1573.650908,37,37,37,Castilla y León,7,Salamanca
8034,37594,6567458.801,351.4536342,37,37,37,Castilla y León,7,Salamanca
8035,37595,57464174.84,1573.650908,37,37,37,Castilla y León,7,Salamanca
8036,37596,22422054.01,40.6029222,37,37,37,Castilla y León,7,Salamanca
8037,37600,45992599.92,261.042269,37,37,37,Castilla y León,7,Salamanca
8038,37606,37361400.1,46.68514131,37,37,37,Castilla y León,7,Salamanca
