Cod_DC,SUM_Total_censo humano,Shape_Leng,Shape_Area,Cod _prov,Cod _prov,Cod _prov,CCAA,COD_CCAA,Prov,Tasa_CCAA,Estimacion mascotas CP
3605404,3044.00000000000,21178.58614390000,23074841.66050000000,36,36,36,Galicia,12,Pontevedra,0.2544246476,774.4686274
3605501,6299.00000000000,8827.44527075000,2279985.75740000000,36,36,36,Galicia,12,Pontevedra,0.2544246476,1602.620855
3605502,5174.00000000000,26944.25036410000,33635151.48590000000,36,36,36,Galicia,12,Pontevedra,0.2544246476,1316.393127
3605503,2129.00000000000,19551.47007630000,17066268.23270000000,36,36,36,Galicia,12,Pontevedra,0.2544246476,541.6700748
3605504,3822.00000000000,23635.95708590000,15933784.02040000000,36,36,36,Galicia,12,Pontevedra,0.2544246476,972.4110032
3605601,2061.00000000000,19229.63417110000,17157675.60680000000,36,36,36,Galicia,12,Pontevedra,0.2544246476,524.3691988
3605602,2734.00000000000,28087.35599010000,21267901.84770000000,36,36,36,Galicia,12,Pontevedra,0.2544246476,695.5969866
3605603,915.00000000000,6872.62293301000,2383368.99221000000,36,36,36,Galicia,12,Pontevedra,0.2544246476,232.7985526
3605701,21949.00000000000,9337.01697662000,1370977.29025000000,36,36,36,Galicia,12,Pontevedra,0.2544246476,5584.366591
3605702,34166.00000000000,9053.60130239000,1713534.71437000000,36,36,36,Galicia,12,Pontevedra,0.2544246476,8692.672511
3605703,42190.00000000000,12240.03714810000,1701387.20871000000,36,36,36,Galicia,12,Pontevedra,0.2544246476,10734.17588
3605704,49008.00000000000,18184.03888390000,3520610.74417000000,36,36,36,Galicia,12,Pontevedra,0.2544246476,12468.84313
3605705,16174.00000000000,12908.69354280000,5639598.36894000000,36,36,36,Galicia,12,Pontevedra,0.2544246476,4115.064251
3605706,27071.00000000000,16030.78030200000,5512950.27209000000,36,36,36,Galicia,12,Pontevedra,0.2544246476,6887.529636
3605707,58104.00000000000,21463.33432270000,22932485.15580000000,36,36,36,Galicia,12,Pontevedra,0.2544246476,14783.08973
3605708,19150.00000000000,33159.75576530000,39453381.19500000000,36,36,36,Galicia,12,Pontevedra,0.2544246476,4872.232002
3605709,27098.00000000000,33550.84786730000,23148357.39370000000,36,36,36,Galicia,12,Pontevedra,0.2544246476,6894.399101
3605801,3171.00000000000,21252.50060010000,21252952.04180000000,36,36,36,Galicia,12,Pontevedra,0.2544246476,806.7805576
3605802,2784.00000000000,22154.48567150000,15791662.50840000000,36,36,36,Galicia,12,Pontevedra,0.2544246476,708.318219
3605901,2760.00000000000,61391.96938010000,87784215.32940000000,36,36,36,Galicia,12,Pontevedra,0.2544246476,702.2120275
3605902,1064.00000000000,41472.81943560000,36960936.24590000000,36,36,36,Galicia,12,Pontevedra,0.2544246476,270.7078251
3605903,1250.00000000000,45119.74417730000,30891575.07830000000,36,36,36,Galicia,12,Pontevedra,0.2544246476,318.0308095
3606001,21809.00000000000,15836.34700220000,4398388.59483000000,36,36,36,Galicia,12,Pontevedra,0.2544246476,5548.74714
3606002,3191.00000000000,15408.61947880000,6012275.46205000000,36,36,36,Galicia,12,Pontevedra,0.2544246476,811.8690506
3606003,3187.00000000000,14648.23454410000,4630405.57233000000,36,36,36,Galicia,12,Pontevedra,0.2544246476,810.851352
3606004,9534.00000000000,47165.17414190000,29190115.19320000000,36,36,36,Galicia,12,Pontevedra,0.2544246476,2425.68459
3606101,3186.00000000000,7692.51746274000,2004254.65152000000,36,36,36,Galicia,12,Pontevedra,0.2544246476,810.5969273
3606102,2092.00000000000,31745.26491640000,16735068.46180000000,36,36,36,Galicia,12,Pontevedra,0.2544246476,532.2563628
3606103,4963.00000000000,32431.48583490000,14956800.78940000000,36,36,36,Galicia,12,Pontevedra,0.2544246476,1262.709526
3690101,4881.00000000000,35466.15936140000,6716328.88827000000,36,36,36,Galicia,12,Pontevedra,0.2544246476,1241.846705
3690201,4268.00000000000,68308.62478550000,148267969.95400000000,36,36,36,Galicia,12,Pontevedra,0.2544246476,1085.884396
3690202,1432.00000000000,39706.14924230000,67157363.40110000000,36,36,36,Galicia,12,Pontevedra,0.2544246476,364.3360954
3700101,150.00000000000,22600.72600380000,23124454.97220000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,37.96404166
3700201,126.00000000000,45530.37862950000,44557978.53750000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,31.889795
3700301,94.00000000000,26803.87624680000,27978696.64520000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,23.79079944
3700401,31.00000000000,19934.08098890000,24133888.84550000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,7.845901943
3700501,79.00000000000,26098.32221400000,32329649.97550000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,19.99439527
3700601,108.00000000000,20978.36304380000,19370421.45530000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,27.33411
3700701,441.00000000000,36973.67850860000,49181300.21340000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,111.6142825
3700801,5053.00000000000,45952.83472990000,46523620.63100000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,1278.882017
3700901,201.00000000000,24798.53639380000,22381569.92320000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,50.87181583
3701001,1059.00000000000,34982.00149050000,60785678.22500000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,268.0261341
3701101,103.00000000000,24020.05804280000,30115741.05720000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,26.06864194
3701201,140.00000000000,25861.30330680000,21258945.28340000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,35.43310555
3701301,93.00000000000,28681.20001510000,37193216.61210000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,23.53770583
3701401,1132.00000000000,32722.17392760000,46253223.73110000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,286.5019677
3701501,281.00000000000,34657.29942610000,41990101.15290000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,71.11930471
3701601,667.00000000000,11770.77135530000,5479176.02100000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,168.8134386
3701701,255.00000000000,39243.13843620000,55655223.78880000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,64.53887082
3701801,107.00000000000,16767.89119640000,14517956.39320000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,27.08101639
3701901,147.00000000000,14830.13809800000,8419774.76981000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,37.20476083
3702001,515.00000000000,32621.52056860000,32855753.85150000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,130.3432097
3702101,66.00000000000,30466.63291640000,17583437.07550000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,16.70417833
3702201,255.00000000000,20622.66086370000,24299571.54000000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,64.53887082
3702301,2534.00000000000,43616.65484710000,31492480.05860000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,641.3392105
3702401,100.00000000000,14733.01869880000,12855594.99580000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,25.30936111
3702501,271.00000000000,52150.67842340000,70709333.52330000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,68.5883686
3702601,192.00000000000,43077.87927390000,60521457.05680000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,48.59397333
3702701,298.00000000000,24518.37768050000,19303269.53350000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,75.4218961
3702801,125.00000000000,26199.69514540000,39117805.86470000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,31.63670138
3702901,187.00000000000,39303.44647700000,37046666.01140000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,47.32850527
3703001,89.00000000000,25601.80471930000,20249629.03600000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,22.52533139
3703101,336.00000000000,23400.44925180000,23261198.68230000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,85.03945332
3703201,728.00000000000,38475.32223180000,25254187.96490000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,184.2521489
3703301,101.00000000000,17453.48582950000,11485674.37750000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,25.56245472
3703401,93.00000000000,12027.88858200000,7100244.46857000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,23.53770583
3703501,258.00000000000,30624.44828080000,38940672.36340000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,65.29815166
3703601,48.00000000000,16006.50941160000,10393591.00200000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,12.14849333
3703701,100.00000000000,23978.70838490000,24157264.04430000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,25.30936111
3703801,927.00000000000,24486.49260400000,22605745.55730000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,234.6177775
3703901,279.00000000000,69730.82588600000,50566524.10910000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,70.61311749
3704001,400.00000000000,64373.76522510000,36123532.36370000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,101.2374444
3704101,71.00000000000,37677.03732830000,37591128.10190000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,17.96964639
3704201,48.00000000000,19000.53512520000,21153666.37120000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,12.14849333
3704401,419.00000000000,26612.76045820000,37904496.30860000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,106.046223
3704501,29.00000000000,25596.32108010000,18545630.16720000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,7.339714721
3704601,2222.00000000000,4573.70694966000,597523.64542900000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,562.3740038
3704602,1931.00000000000,3433.25930562000,269055.82379300000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,488.723763
3704603,3422.00000000000,3041.60204535000,343340.46728300000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,866.0863371
3704604,4435.00000000000,51636.64552500000,44550411.01240000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,1122.470165
3704701,277.00000000000,31731.42874360000,26637781.35350000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,70.10693027
3704901,131.00000000000,23661.87871890000,28500362.67500000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,33.15526305
3705001,75.00000000000,31727.77706120000,38727174.25620000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,18.98202083
3705101,72.00000000000,28038.45097450000,30565660.08940000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,18.22274
3705201,275.00000000000,31743.86364300000,30233999.38430000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,69.60074305
3705401,245.00000000000,43272.40185030000,60824096.38080000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,62.00793471
3705501,130.00000000000,25979.11078870000,32955610.21660000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,32.90216944
3705601,47.00000000000,20832.75112800000,14596416.88110000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,11.89539972
3705701,199.00000000000,25472.72633030000,23014537.98990000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,50.3656286
3705801,60.00000000000,16688.02599940000,14915774.28080000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,15.18561666
3705901,116.00000000000,55104.02607600000,59301870.89410000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,29.35885888
3706001,372.00000000000,30303.80905180000,27056121.89940000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,94.15082332
3706101,236.00000000000,44303.77230970000,47392537.68690000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,59.73009221
3706201,75.00000000000,13586.05792880000,8492652.70763000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,18.98202083
3706301,59.00000000000,15970.41469460000,13917168.78240000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,14.93252305
3706501,247.00000000000,33117.11912230000,45045383.65520000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,62.51412194
3706701,4222.00000000000,22926.16118400000,11646534.87440000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,1068.561226
3706801,324.00000000000,23704.03181060000,24877528.78500000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,82.00232999
3706901,1192.00000000000,31947.39222790000,28168779.46500000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,301.6875844
3707001,596.00000000000,30313.32740640000,25743998.27010000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,150.8437922
3707101,89.00000000000,15056.01805420000,9469745.47738000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,22.52533139
3707201,138.00000000000,40584.41792100000,44117087.18140000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,34.92691833
3707301,707.00000000000,24465.78034160000,20037866.84430000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,178.937183
3707401,140.00000000000,26399.15534920000,26066836.27510000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,35.43310555
3707701,262.00000000000,40605.99844080000,45203472.02430000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,66.3105261
3707801,841.00000000000,36199.76419220000,60206824.16680000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,212.8517269
3707901,75.00000000000,37083.30042220000,38808565.72260000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,18.98202083
3708001,276.00000000000,12409.39059120000,7516331.88345000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,69.85383666
3708101,909.00000000000,48703.37299150000,71148844.04060000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,230.0620925
3708201,815.00000000000,53911.99139770000,78480200.77400000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,206.271293
3708301,188.00000000000,30209.03905870000,37068564.53220000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,47.58159888
3708501,7553.00000000000,25434.58043570000,13628201.42060000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,1911.616044
3708601,113.00000000000,56350.00038900000,70624715.52090000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,28.59957805
3708701,1415.00000000000,100837.38642800000,76642420.56350000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,358.1274597
3708801,194.00000000000,44380.53973410000,41001666.51940000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,49.10016055
3708901,72.00000000000,24687.11758180000,29620510.93820000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,18.22274
3709001,61.00000000000,5047.01827415000,1263273.51128000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,15.43871028
3709101,177.00000000000,32913.58460390000,42673533.55430000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,44.79756916
3709201,2987.00000000000,20065.95297320000,13844157.89140000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,755.9906163
3709601,220.00000000000,79831.40254430000,155970770.16800000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,55.68059444
3709701,37.00000000000,26030.80576510000,30409150.45180000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,9.36446361
3709801,292.00000000000,17355.90551540000,10742049.29260000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,73.90333443
3709901,66.00000000000,17478.50354110000,15495219.31450000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,16.70417833
3710001,74.00000000000,17089.14199150000,17954181.27110000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,18.72892722
3710101,120.00000000000,33255.41931490000,51669343.89420000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,30.37123333
3710201,368.00000000000,21894.44361460000,25880378.62680000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,93.13844888
3710301,500.00000000000,32457.24735140000,46311983.16070000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,126.5468055
3710401,22.00000000000,26888.69809800000,16981588.69630000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,5.568059444
3710601,242.00000000000,49408.15378020000,104770400.29200000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,61.24865388
3710701,1155.00000000000,2535.39870248000,379805.64240200000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,292.3231208
3710702,9573.00000000000,79660.01517560000,201233768.82100000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,2422.865139
3710703,1069.00000000000,46579.49079620000,38694321.33760000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,270.5570702
3710801,103.00000000000,20889.32587820000,10469432.67000000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,26.06864194
3710901,180.00000000000,29820.29285610000,40010887.42150000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,45.55684999
3711001,111.00000000000,19311.48437450000,15839789.68980000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,28.09339083
3711201,168.00000000000,20406.77476710000,22099953.79160000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,42.51972666
3711301,397.00000000000,53011.30428640000,91243921.16940000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,100.4781636
3711401,84.00000000000,24401.98240190000,14711341.61190000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,21.25986333
3711501,122.00000000000,16306.69869540000,16354395.60070000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,30.87742055
3711601,67.00000000000,47603.46959210000,46190192.01830000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,16.95727194
3711701,2302.00000000000,29315.66810880000,14068714.79510000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,582.6214927
3711801,145.00000000000,24545.77735540000,17465810.46860000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,36.69857361
3711901,100.00000000000,43368.44829030000,30815955.92140000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,25.30936111
3712001,110.00000000000,29262.53807470000,23780164.01720000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,27.84029722
3712101,618.00000000000,21471.33860020000,20869597.72600000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,156.4118516
3712201,235.00000000000,14145.74898420000,8787819.93524000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,59.4769986
3712301,153.00000000000,25041.30867670000,33784345.22050000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,38.72332249
3712401,203.00000000000,40312.13759020000,33565055.24540000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,51.37800305
3712501,234.00000000000,20064.76176020000,20984954.64030000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,59.22390499
3712601,34.00000000000,29497.54275370000,39493484.18400000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,8.605182777
3712701,211.00000000000,54551.73219870000,98567277.29430000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,53.40275194
3712801,242.00000000000,26767.68867450000,23456685.74940000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,61.24865388
3712901,252.00000000000,26249.61845030000,20805399.02080000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,63.77958999
3713001,208.00000000000,31710.41840730000,38089167.40900000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,52.6434711
3713101,180.00000000000,25280.47007540000,28312455.79760000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,45.55684999
3713201,314.00000000000,30935.36908940000,45239972.14940000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,79.47139388
3713301,105.00000000000,12981.05499750000,8180300.69877000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,26.57482916
3713401,193.00000000000,15639.92257630000,13289309.89440000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,48.84706694
3713501,1286.00000000000,58069.52354260000,77118520.65830000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,325.4783838
3713601,664.00000000000,53969.13537210000,101764164.19400000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,168.0541578
3713701,91.00000000000,37898.31193010000,50231718.84380000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,23.03151861
3713801,250.00000000000,23029.91300220000,27261227.36680000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,63.27340277
3713901,233.00000000000,16352.79016990000,14481290.22470000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,58.97081138
3714001,1065.00000000000,34759.10937250000,57285758.05680000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,269.5446958
3714101,146.00000000000,28353.94362900000,27672042.22450000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,36.95166722
3714201,675.00000000000,61872.33678040000,44168146.29000000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,170.8381875
3714301,394.00000000000,27129.98210480000,31643340.33970000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,99.71888276
3714401,333.00000000000,29683.19472710000,22857559.69100000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,84.28017249
3714501,266.00000000000,33429.17182180000,47215933.63160000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,67.32290055
3714601,109.00000000000,24823.24696510000,30828400.38570000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,27.58720361
3714701,200.00000000000,21504.57240620000,12518381.39490000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,50.61872221
3714801,418.00000000000,50289.99331140000,47600017.50230000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,105.7931294
3714901,57.00000000000,68811.79437910000,84322581.55200000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,14.42633583
3715001,30.00000000000,41855.72417010000,43370982.08800000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,7.592808332
3715101,149.00000000000,16470.78757790000,11795292.94820000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,37.71094805
3715201,410.00000000000,22653.31248180000,20702967.71010000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,103.7683805
3715401,132.00000000000,30597.91296670000,31518603.14960000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,33.40835666
3715501,77.00000000000,17933.18831100000,13470724.99740000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,19.48820805
3715601,5521.00000000000,48008.36635110000,63261720.95020000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,1397.329827
3715701,70.00000000000,33707.10347970000,23445870.27310000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,17.71655278
3715801,230.00000000000,24934.88916640000,31542812.57170000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,58.21153055
3715901,66.00000000000,26030.45166240000,25702441.82240000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,16.70417833
3716001,601.00000000000,51862.57292970000,93132697.19340000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,152.1092603
3716101,110.00000000000,23222.78801220000,29996939.93080000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,27.84029722
3716201,213.00000000000,35903.99880950000,53381975.89000000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,53.90893916
3716301,31.00000000000,22020.93583020000,8674033.62716000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,7.845901943
3716401,278.00000000000,16480.20232140000,14205014.82000000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,70.36002388
3716501,26.00000000000,14474.75947710000,12939826.22240000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,6.580433888
3716601,205.00000000000,28713.59705330000,27505456.38070000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,51.88419027
3716701,189.00000000000,28921.89963910000,21758204.60890000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,47.83469249
3716801,442.00000000000,28166.52148840000,42551817.19690000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,111.8673761
3716901,182.00000000000,39604.17409100000,49646249.59510000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,46.06303722
3717001,1539.00000000000,82696.52429840000,141331145.64500000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,389.5110674
3717101,449.00000000000,18821.29917770000,16956790.52290000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,113.6390314
3717201,928.00000000000,24317.05847460000,27913384.80120000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,234.8708711
3717301,879.00000000000,31586.25575820000,36608468.96280000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,222.4692841
3717302,639.00000000000,26053.39682410000,33600315.46150000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,161.7268175
3717401,1004.00000000000,33416.66718210000,32939612.86940000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,254.1059855
3717501,443.00000000000,26289.62668340000,18691036.54360000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,112.1204697
3717601,140.00000000000,6764.22658829000,1607594.83733000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,35.43310555
3717701,291.00000000000,31326.98992060000,46312044.87270000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,73.65024082
3717801,91.00000000000,13422.27617090000,10296985.61160000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,23.03151861
3717901,204.00000000000,27487.45545520000,23471630.61100000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,51.63109666
3718001,60.00000000000,25827.00862810000,36748680.81450000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,15.18561666
3718101,263.00000000000,51313.40629240000,47426028.30410000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,66.56361971
3718201,79.00000000000,24978.52226810000,24048948.28320000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,19.99439527
3718301,398.00000000000,45041.80336710000,63305992.68490000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,100.7312572
3718401,262.00000000000,21600.49057930000,19789958.72510000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,66.3105261
3718501,686.00000000000,48988.24697960000,32822924.29570000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,173.6222172
3718601,106.00000000000,32859.40872420000,38679195.03260000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,26.82792277
3718701,627.00000000000,59864.61107830000,69341454.71740000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,158.6896941
3718801,159.00000000000,12979.94742170000,7027388.02653000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,40.24188416
3718901,105.00000000000,44638.86954620000,46554322.97330000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,26.57482916
3719001,179.00000000000,28524.04987840000,34873926.81200000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,45.30375638
3719101,93.00000000000,19495.85563720000,22692082.97790000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,23.53770583
3719201,453.00000000000,32767.62149480000,24085402.30030000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,114.6514058
3719301,392.00000000000,22755.05109560000,21088173.73580000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,99.21269554
3719401,248.00000000000,13836.00653120000,9057716.47954000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,62.76721555
3719501,48.00000000000,13613.61778880000,6792098.64020000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,12.14849333
3719601,60.00000000000,8799.89952274000,4364784.10892000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,15.18561666
3719701,89.00000000000,21633.47770630000,19111604.02750000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,22.52533139
3719801,240.00000000000,29509.74360170000,32869664.62200000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,60.74246666
3719901,134.00000000000,34281.62955540000,48161261.34350000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,33.91454388
3720001,216.00000000000,33914.24699180000,29120392.51550000000,37,37,37,Castilla y León,7,Salamanca,0.2530936111,54.66821999
